id,name,page,image,card_crop,header_bbox_pt
P0782,خار دربیار فلزی ( 700 ),72,products/P0782.jpg,cards/P0782.jpg,"[53.96, 339.41, 176.86, 20.39]"
P0783,خار دربیار فلزی ( 702 ),72,products/P0783.jpg,cards/P0783.jpg,"[232.01, 339.41, 179.26, 20.39]"
P0784,خار دربیار فلزی ( 701 ),72,products/P0784.jpg,cards/P0784.jpg,"[411.87, 339.41, 176.86, 20.39]"
P0785,خرک 3 تن,72,products/P0785.jpg,cards/P0785.jpg,"[53.96, 490.52, 176.86, 20.99]"
P0786,ریل بکس ستاره ایی 9 عددی ( E24 – E10 ),72,products/P0786.jpg,cards/P0786.jpg,"[232.01, 490.52, 179.26, 20.99]"
P0787,پولی کش فرمان و پولی کش میل لنگ,72,products/P0787.jpg,cards/P0787.jpg,"[411.87, 490.52, 176.86, 20.99]"
P0788,تیغ یدکی الستیک دربیار شیشه ماشین,72,products/P0788.jpg,cards/P0788.jpg,"[53.96, 641.63, 176.86, 20.99]"
P0789,زنجیر جمع کن ( 100 – 60 ),72,products/P0789.jpg,cards/P0789.jpg,"[232.01, 641.63, 179.26, 20.99]"
P0790,زنجیر جمع کن ( 60 – 20 ),72,products/P0790.jpg,cards/P0790.jpg,"[411.87, 641.63, 176.86, 20.99]"
P0791,آچار فیلتر بازکن زنجیری بکس خور,73,products/P0791.jpg,cards/P0791.jpg,"[53.96, 36.58, 176.86, 20.99]"
P0792,آچار فیلتر بازکن زنجیری دوبل کامیونی,73,products/P0792.jpg,cards/P0792.jpg,"[232.01, 36.58, 179.26, 20.99]"
P0793,آچار فیلتر بازکن زنجیری,73,products/P0793.jpg,cards/P0793.jpg,"[411.87, 36.58, 176.86, 20.99]"
P0794,دوربین بررسی موتور ( اندسکوپی ),73,products/P0794.jpg,cards/P0794.jpg,"[53.96, 187.69, 176.86, 20.99]"
P0795,تستر باطری دیجیتال پرینتردار,73,products/P0795.jpg,cards/P0795.jpg,"[232.01, 187.69, 179.26, 20.99]"
P0796,آچار فیلتر بازکن تسمه ایی کامیونی,73,products/P0796.jpg,cards/P0796.jpg,"[411.87, 187.69, 176.86, 20.99]"
P0797,آچار فیلیر 17 تیغ 30 سانتی ( 1 – 02 / 0 ),73,products/P0797.jpg,cards/P0797.jpg,"[53.96, 339.41, 176.86, 18.59]"
P0798,آچار فیلیر 17 تیغ 20 سانتی ( 1 – 02 / 0 ),73,products/P0798.jpg,cards/P0798.jpg,"[232.01, 339.41, 179.26, 18.59]"
P0799,آچار فیلیر 17 تیغ 15 سانتی ( 1 – 02 / 0 ),73,products/P0799.jpg,cards/P0799.jpg,"[411.87, 339.41, 176.86, 18.59]"
P0800,تایلیور 3 تیکه تیوپلس کامیونی,73,products/P0800.jpg,cards/P0800.jpg,"[53.96, 488.72, 176.86, 20.99]"
P0801,ابزار پین دربیار زنجیر موتور سیکلت,73,products/P0801.jpg,cards/P0801.jpg,"[232.01, 488.72, 179.26, 20.99]"
P0802,دیلم 4 عددی,73,products/P0802.jpg,cards/P0802.jpg,"[411.87, 488.72, 176.86, 20.99]"
P0803,کالیپر ترمز 3 عددی,73,products/P0803.jpg,cards/P0803.jpg,"[53.96, 639.84, 176.86, 20.99]"
P0804,تیغ یدکی سوهان موج گیر,73,products/P0804.jpg,cards/P0804.jpg,"[232.01, 639.84, 179.26, 20.99]"
P0805,سوهان موج گیر کامل,73,products/P0805.jpg,cards/P0805.jpg,"[411.87, 639.84, 176.86, 20.99]"
P0806,فیلتر کاسه ایی ( 75 / 74 ) 14 پر,74,products/P0806.jpg,cards/P0806.jpg,"[53.96, 36.58, 176.86, 20.99]"
P0807,فیلتر کاسه ایی ( 67 / 66 ) 14 پر,74,products/P0807.jpg,cards/P0807.jpg,"[232.01, 36.58, 179.26, 20.99]"
P0808,فیلتر کاسه ایی ( 65 / 64 ) 14 پر,74,products/P0808.jpg,cards/P0808.jpg,"[411.87, 36.58, 176.86, 20.99]"
P0809,فیلتر کاسه ایی ( 87 / 86 ) 16 پر,74,products/P0809.jpg,cards/P0809.jpg,"[53.96, 187.69, 176.86, 20.99]"
P0810,فیلتر کاسه ایی ( 91 / 90 ) 15 پر,74,products/P0810.jpg,cards/P0810.jpg,"[232.01, 187.69, 179.26, 20.99]"
P0811,فیلتر کاسه ایی ( 79 / 78 ) 15 پر,74,products/P0811.jpg,cards/P0811.jpg,"[411.87, 187.69, 176.86, 20.99]"
P0812,فیلتر کاسه ایی ( 64 ) 14 پر,74,products/P0812.jpg,cards/P0812.jpg,"[53.96, 339.41, 176.86, 20.39]"
P0813,فیلتر کاسه ایی ( 74 / 73 ) 14 پر,74,products/P0813.jpg,cards/P0813.jpg,"[232.01, 339.41, 179.26, 20.39]"
P0814,فیلتر کاسه ایی ( 71 / 65 ) 14 پر,74,products/P0814.jpg,cards/P0814.jpg,"[411.87, 339.41, 176.86, 20.39]"
P0815,قلم و سنبه پین دربیار 6 عددی,74,products/P0815.jpg,cards/P0815.jpg,"[53.96, 490.52, 176.86, 20.99]"
P0816,قلم تیز بر 4 عددی,74,products/P0816.jpg,cards/P0816.jpg,"[232.01, 490.52, 179.26, 20.99]"
P0817,قالویز چپ گرد 5 عددی با دسته,74,products/P0817.jpg,cards/P0817.jpg,"[411.87, 490.52, 176.86, 20.99]"
P0818,سری باد کن بلند,74,products/P0818.jpg,cards/P0818.jpg,"[53.96, 641.63, 176.86, 20.99]"
P0819,انبر مهره پرچ کن ( 12 – 3 ),74,products/P0819.jpg,cards/P0819.jpg,"[232.01, 641.63, 179.26, 20.99]"
P0820,پولوس کش فوالدی,74,products/P0820.jpg,cards/P0820.jpg,"[411.87, 641.63, 176.86, 20.99]"
P0821,آچار آلن های کوتاه ( CR.V.MO )( اس جی تی ),75,,cards/P0821.jpg,"[53.96, 36.58, 267.98, 20.99]"
P0822,آچار یکسررینگی ( اس جی تی ),75,images/P0822.jpg,cards/P0822.jpg,"[322.54, 36.58, 266.19, 20.99]"
P0823,آچار آلن های فوق بلند ( CR.V.MO ) ( اس جی تی ),75,products/P0823.jpg,cards/P0823.jpg,"[53.96, 274.64, 267.98, 20.39]"
P0824,آچار تخت چکشی ( اس جی تی ),76,products/P0824.jpg,cards/P0824.jpg,"[53.96, 36.58, 267.98, 20.99]"
P0825,آچار رینگی چکشی ( اس جی تی ),76,products/P0825.jpg,cards/P0825.jpg,"[322.54, 36.58, 266.19, 20.99]"
P0826,لغلغه مشکی ( اس جی تی ),77,products/P0826.jpg,cards/P0826.jpg,"[53.96, 36.58, 267.38, 20.99]"
P0827,آچار چاکنت ( اس جی تی ),77,images/P0827.jpg,cards/P0827.jpg,"[321.94, 36.58, 266.78, 20.99]"
P0828,آداپتور مشکی ( اس جی تی ),77,images/P0828.jpg,cards/P0828.jpg,"[53.96, 187.69, 267.38, 20.99]"
P0829,بکس 2 / 1 درایو مشکی حلزونی,77,images/P0829.jpg,cards/P0829.jpg,"[321.94, 360.99, 266.78, 20.39]"
P0830,آچار چپقی ( اس جی تی ),77,products/P0830.jpg,cards/P0830.jpg,"[53.96, 447.34, 267.38, 20.99]"
P0831,آچار یکسررینگی جغجغه ایی سرلوالیی,78,products/P0831.jpg,cards/P0831.jpg,"[28.78, 36.58, 295.56, 20.99]"
P0832,آچار یکسررینگی جغجغه ایی,78,products/P0832.jpg,cards/P0832.jpg,"[324.94, 36.58, 263.79, 20.99]"
P0833,آچار یکسررینگی جغجغه ایی سرلوالیی 7 عددی,78,products/P0833.jpg,cards/P0833.jpg,"[28.78, 641.63, 295.56, 20.99]"
P0834,آچار یکسررینگی جغجغه ایی 7 عددی,78,products/P0834.jpg,cards/P0834.jpg,"[324.94, 641.63, 263.79, 20.99]"
P0835,بکس 2 / 1 درایو مشکی بلند ( اس جی تی ),79,products/P0835.jpg,cards/P0835.jpg,"[28.78, 36.58, 294.96, 20.99]"
P0836,بکس 4 / 3 درایو مشکی ( اس جی تی ),79,images/P0836.jpg,cards/P0836.jpg,"[324.34, 36.58, 264.39, 20.99]"
P0837,"بکس "" 1 درایو مشکی بلند ( اس جی تی () 9 سانتی )",79,images/P0837.jpg,cards/P0837.jpg,"[28.78, 382.58, 294.96, 20.39]"
P0838,بکس های 4 / 3 درایو ستاره ایی بلند ( اس جی تی ) E24,79,,cards/P0838.jpg,"[324.34, 684.81, 264.39, 20.99]"
P0839,"کمک درایو ها ( اس جی تی ) """,80,products/P0839.jpg,cards/P0839.jpg,"[28.78, 36.58, 559.95, 20.99]"
P0840,آلن بکسی 4 / 3 درایو ( اس جی تی ),80,,cards/P0840.jpg,"[28.78, 253.06, 559.95, 20.39]"
P0841,پیچ گوشتی ترکمتر دار 4 / 1 درایو,81,products/P0841.jpg,cards/P0841.jpg,"[28.78, 187.69, 206.83, 20.99]"
P0842,کیت خارکش جغجغه ایی ( 60-100 ),81,products/P0842.jpg,cards/P0842.jpg,"[236.81, 187.69, 175.06, 20.99]"
P0843,بکس بادی 8 / 3 درایو,81,products/P0843.jpg,cards/P0843.jpg,"[412.47, 187.69, 176.26, 20.99]"
P0844,"پولی کش سه شاخ "" 6 اینچ",81,products/P0844.jpg,cards/P0844.jpg,"[28.78, 339.41, 206.83, 20.39]"
P0845,"پولی کش سه شاخ "" 5 اینچ",81,products/P0845.jpg,cards/P0845.jpg,"[236.81, 339.41, 175.06, 20.39]"
P0846,"پولی کش سه شاخ "" 4 اینچ",81,products/P0846.jpg,cards/P0846.jpg,"[412.47, 339.41, 176.26, 20.39]"
P0847,پولی کش دوشاخ کشویی ( سایز 80 ),81,products/P0847.jpg,cards/P0847.jpg,"[28.78, 490.52, 206.83, 20.99]"
P0848,"پولی کش سه شاخ "" 12 اینچ",81,products/P0848.jpg,cards/P0848.jpg,"[236.81, 490.52, 175.06, 20.99]"
P0849,"پولی کش سه شاخ "" 10 اینچ",81,products/P0849.jpg,cards/P0849.jpg,"[412.47, 490.52, 176.26, 20.99]"
P0850,پولی کش دوشاخ کشویی ( سایز 200 ),81,products/P0850.jpg,cards/P0850.jpg,"[28.78, 641.63, 206.83, 20.99]"
P0851,پولی کش دوشاخ کشویی ( سایز 160 ),81,products/P0851.jpg,cards/P0851.jpg,"[236.81, 641.63, 175.06, 20.99]"
P0852,پولی کش دوشاخ کشویی ( سایز 120 ),81,products/P0852.jpg,cards/P0852.jpg,"[412.47, 641.63, 176.26, 20.99]"
P0853,جعبه آلن بکسی 4 / 3 درایو ستاره 5 عددی,82,products/P0853.jpg,cards/P0853.jpg,"[28.78, 36.58, 279.97, 20.99]"
P0854,جعبه آلن بکسی 4 / 3 درایو 5 عددی,82,products/P0854.jpg,cards/P0854.jpg,"[309.35, 36.58, 279.37, 20.99]"
P0855,نوک پیچ گوشتی دوسر چهارسو 10 سانت,82,products/P0855.jpg,cards/P0855.jpg,"[28.78, 209.28, 279.97, 20.99]"
P0856,نوک پیچ گوشتی دوسر چهار سو 5 / 6,82,products/P0856.jpg,cards/P0856.jpg,"[309.35, 209.28, 279.37, 20.99]"
P0857,ابزار تایم بنز ( M274 . M270 ),82,products/P0857.jpg,cards/P0857.jpg,"[28.78, 382.58, 279.97, 22.19]"
P0858,ابزار تایم ( BMW () N51.N52.N53.N54.N55.S55 ),82,products/P0858.jpg,cards/P0858.jpg,"[309.35, 382.58, 279.37, 22.19]"
P0859,ابزار تنظیم تایم ( MVM ),83,products/P0859.jpg,cards/P0859.jpg,"[144.48, 224.87, 175.06, 25.79]"
P0860,ابزار تنظیم تایم رنو ( L90 )( مگان ),83,products/P0860.jpg,cards/P0860.jpg,"[407.07, 224.87, 181.65, 25.79]"
P0861,ابزار تایم تیگو 7 + آریزو 5,83,products/P0861.jpg,cards/P0861.jpg,"[144.48, 413.16, 175.06, 25.79]"
P0862,ابزار تنظیم تایم مزدا 3,83,products/P0862.jpg,cards/P0862.jpg,"[407.07, 413.16, 181.65, 25.79]"
P0863,سوپاپ جمع کن 206 - زانتیا - EF7,83,products/P0863.jpg,cards/P0863.jpg,"[144.48, 601.46, 175.06, 25.79]"
P0864,سوپاپ جمع کن تسمه ایی 4 لقمه,83,products/P0864.jpg,cards/P0864.jpg,"[407.07, 601.46, 181.65, 25.79]"
P0865,ابزار مشعلی دربیار پولوس پراید,84,products/P0865.jpg,cards/P0865.jpg,"[144.48, 36.58, 175.06, 26.38]"
P0866,ابزار پولوس کش فوالدی,84,products/P0866.jpg,cards/P0866.jpg,"[407.07, 36.58, 181.65, 26.38]"
P0867,بوش کش سیلندر 405 + 206,84,products/P0867.jpg,cards/P0867.jpg,"[144.48, 224.87, 175.06, 25.79]"
P0868,سوپاپ جمع کن درجا پراید,84,products/P0868.jpg,cards/P0868.jpg,"[407.07, 224.87, 181.65, 25.79]"
P0869,بوش بند سیلندر,84,products/P0869.jpg,cards/P0869.jpg,"[144.48, 413.16, 175.06, 25.79]"
P0870,الستیک ساق سوپاپ پراید + 405,84,products/P0870.jpg,cards/P0870.jpg,"[407.07, 413.16, 181.65, 25.79]"
P0871,بکس سیبک دربیار,84,products/P0871.jpg,cards/P0871.jpg,"[144.48, 601.46, 175.06, 25.79]"
P0872,قرقری فرمان فوالدی,84,products/P0872.jpg,cards/P0872.jpg,"[407.07, 601.46, 181.65, 25.79]"
P0873,واترپمپ دربیار,85,products/P0873.jpg,cards/P0873.jpg,"[144.48, 36.58, 175.06, 26.38]"
P0874,بلبرینگ کش استارت فوالدی,85,products/P0874.jpg,cards/P0874.jpg,"[407.07, 36.58, 181.65, 26.38]"
P0875,محک دربیار دنده فوالدی مشکی,85,products/P0875.jpg,cards/P0875.jpg,"[144.48, 224.87, 175.06, 25.79]"
P0876,محک دربیار دنده فوالدی طالیی,85,products/P0876.jpg,cards/P0876.jpg,"[407.07, 224.87, 181.65, 25.79]"
P0877,کیت کالیپر ترمز 13 عددی,85,products/P0877.jpg,cards/P0877.jpg,"[144.48, 413.16, 175.06, 25.79]"
P0878,کیت کالیپر ترمز 7 عددی,85,products/P0878.jpg,cards/P0878.jpg,"[407.07, 413.16, 181.65, 25.79]"
P0879,ابزار بوش طبق 405,85,products/P0879.jpg,cards/P0879.jpg,"[144.48, 615.85, 175.06, 24.59]"
P0880,ابزار شیم گیر پراید,85,products/P0880.jpg,cards/P0880.jpg,"[407.07, 615.85, 181.65, 24.59]"
P0881,ابزار پیم دربیار کالج 206 + 405,86,products/P0881.jpg,cards/P0881.jpg,"[144.48, 36.58, 175.06, 24.59]"
P0882,ابزار کاسه چرخ عقب 206 + 405,86,products/P0882.jpg,cards/P0882.jpg,"[407.07, 36.58, 181.65, 24.59]"
P0883,آچار درب باک ریگالژی,86,products/P0883.jpg,cards/P0883.jpg,"[144.48, 212.88, 175.06, 25.79]"
P0884,آچار درب باک ( هیوندا . کیا . بنز . 207 ),86,products/P0884.jpg,cards/P0884.jpg,"[407.07, 212.88, 181.65, 25.79]"
P0885,بلبرینگ دربیار چرخ جلو و عقب پراید و تیبا,86,products/P0885.jpg,cards/P0885.jpg,"[144.48, 390.38, 175.06, 25.79]"
P0886,آچار درب باک پژو 207,86,products/P0886.jpg,cards/P0886.jpg,"[407.07, 390.38, 181.65, 25.79]"
P0887,قفل کن فالویل انواع خودروها,86,products/P0887.jpg,cards/P0887.jpg,"[144.48, 593.06, 175.06, 23.99]"
P0888,ابزار نگهدارنده سرسیلندر,86,products/P0888.jpg,cards/P0888.jpg,"[407.07, 593.06, 181.65, 23.99]"
P0889,میله تنظیم فرمان,87,products/P0889.jpg,cards/P0889.jpg,"[127.7, 36.58, 187.05, 25.79]"
P0890,خط کش سرسیلندر 60 سانتی,87,products/P0890.jpg,cards/P0890.jpg,"[405.87, 36.58, 182.85, 25.79]"
P0891,پولی جازن میل لنگ EF7,87,products/P0891.jpg,cards/P0891.jpg,"[127.7, 197.89, 187.05, 25.79]"
P0892,پولی کش میل لنگ EF7,87,products/P0892.jpg,cards/P0892.jpg,"[405.87, 197.89, 182.85, 25.79]"
P0893,پولی کش دنده 5 ( ال 90 ),87,products/P0893.jpg,cards/P0893.jpg,"[127.7, 403.57, 187.05, 26.38]"
P0894,پولی کش میل لنگ ( ال 90 ),87,products/P0894.jpg,cards/P0894.jpg,"[405.87, 403.57, 182.85, 26.38]"
P0895,ابزار شاخص پین فالیویل 206,87,products/P0895.jpg,cards/P0895.jpg,"[127.7, 591.86, 187.05, 26.38]"
P0896,ابزار نگهدارنده چرخ جهت مهره پولوس,87,products/P0896.jpg,cards/P0896.jpg,"[405.27, 591.86, 183.45, 26.38]"
P0897,آچار دسته باالی موتور 206 و TU5,88,products/P0897.jpg,cards/P0897.jpg,"[127.7, 36.58, 187.05, 25.79]"
P0898,آچار دسته باالی موتور 206 و 405,88,products/P0898.jpg,cards/P0898.jpg,"[405.27, 36.58, 183.45, 25.79]"
P0899,سیبک کش فوالدی,88,products/P0899.jpg,cards/P0899.jpg,"[127.7, 224.87, 187.05, 25.79]"
P0900,بلبرینگ کش آرمیچر دینام,88,products/P0900.jpg,cards/P0900.jpg,"[405.27, 224.87, 183.45, 25.79]"
P0901,ابزار تنظیم تایم مگان,88,products/P0901.jpg,cards/P0901.jpg,"[28.78, 413.16, 190.65, 25.79]"
P0902,بکس سنسور اکسیژن,88,products/P0902.jpg,cards/P0902.jpg,"[220.62, 413.16, 183.45, 25.79]"
P0903,تست فشار بنزین,88,products/P0903.jpg,cards/P0903.jpg,"[405.27, 413.16, 183.45, 25.79]"
P0904,بکس ستاره ایی دینام بزرگ,88,products/P0904.jpg,cards/P0904.jpg,"[28.78, 601.46, 190.65, 25.79]"
P0905,بکس ستاره ایی دینام کوچک,88,products/P0905.jpg,cards/P0905.jpg,"[220.62, 601.46, 183.45, 25.79]"
P0906,پولی کش کمپرسور کولر,88,products/P0906.jpg,cards/P0906.jpg,"[405.27, 601.46, 183.45, 25.79]"
P0907,لیست قیمت رینک جمع کن بوشی,89,products/P0907.jpg,cards/P0907.jpg,"[28.78, 36.58, 559.95, 24.59]"
P0908,لیست قیمت کاسه نمد جازن های خودروهای ایرانی,89,products/P0908.jpg,cards/P0908.jpg,"[28.78, 363.39, 559.95, 23.99]"
